,entry_id,updated,published,title,authors,summary,comment,journal_ref,doi,primary_category,categories,links,pdf_url
183,http://arxiv.org/abs/1311.0759v1,2013-11-04 16:30:07+00:00,2013-11-04 16:30:07+00:00,Virulence as a Model for Interplanetary and Interstellar Colonisation - Parasitism or Mutualism,"['Jonathan Starling', 'Duncan Forgan']","In the light of current scientific assessments of human-induced climate change, we investigate an experimental model to inform how resource-use strategies may influence interplanetary and interstellar colonisation by intelligent civilisations. In doing so, we seek to provide an additional aspect for refining the famed Fermi Paradox. The model described is necessarily simplistic, and the intent is to simply obtain some general insights to inform and inspire additional models. We model the relationship between an intelligent civilisation and its host planet as symbiotic, where the the relationship between the symbiont and the host species (the civilisation and the planets ecology, respectively) determines the fitness and ultimate survival of both organisms.   We perform a series of Monte Carlo Realisation simulations, where civilisations pursue a variety of different relationships/strategies with their host planet, from mutualism to parasitism, and can consequently 'infect' other planets/hosts. We find that parasitic civilisations are generally less effective at survival than mutualist civilisations, provided that interstellar colonisation is inefficient (the maximum velocity of colonisation/infection is low). However, as the colonisation velocity is increased, the strategy of parasitism becomes more successful, until they dominate the 'population'. This is in accordance with predictions based on island biogeography and r/K selection theory. While heavily assumption dependent, we contend that this provides a fertile approach for further application of insights from theoretical ecology for extraterrestrial colonisation - while also potentially offering insights for understanding the human-Earth relationship and the potential for extraterrestrial human colonisation.","18 pages, 7 figures, published in the International Journal of
  Astrobiology",,10.1017/S1473550413000347,physics.pop-ph,"['physics.pop-ph', 'astro-ph.IM']","['http://dx.doi.org/10.1017/S1473550413000347', 'http://arxiv.org/abs/1311.0759v1', 'http://arxiv.org/pdf/1311.0759v1']",http://arxiv.org/pdf/1311.0759v1
184,http://arxiv.org/abs/1901.00761v1,2019-01-03 14:20:44+00:00,2019-01-03 14:20:44+00:00,"Robotic Tankette for Intelligent BioEnergy Agriculture: Design, Development and Field Tests","['Marco F. S. Xaud', 'Antonio C. Leite', 'Evelyn S. Barbosa', 'Henrique D. Faria', 'Gabriel S. M. Loureiro', 'Pål J. From']","In recent years, the use of robots in agriculture has been increasing mainly due to the high demand of productivity, precision and efficiency, which follow the climate change effects and world population growth. Unlike conventional agriculture, sugarcane farms are usually regions with dense vegetation, gigantic areas, and subjected to extreme weather conditions, such as intense heat, moisture and rain. TIBA - Tankette for Intelligent BioEnergy Agriculture - is the first result of an R&D project which strives to develop an autonomous mobile robotic system for carrying out a number of agricultural tasks in sugarcane fields. The proposed concept consists of a semi-autonomous, low-cost, dust and waterproof tankette-type vehicle, capable of infiltrating dense vegetation in plantation tunnels and carry several sensing systems, in order to perform mapping of hard-to-access areas and collecting samples. This paper presents an overview of the robot mechanical design, the embedded electronics and software architecture, and the construction of a first prototype. Preliminary results obtained in field tests validate the proposed conceptual design and bring about several challenges and potential applications for robot autonomous navigation, as well as to build a new prototype with additional functionality.","9 pages, 15 figures","The XXII Brazilian Conference on Automation. SBA, 2018",,cs.RO,"['cs.RO', '68T40 (Primary) 70B15 (Secondary)']","['http://arxiv.org/abs/1901.00761v1', 'http://arxiv.org/pdf/1901.00761v1']",http://arxiv.org/pdf/1901.00761v1
185,http://arxiv.org/abs/2007.10981v1,2020-07-21 17:58:11+00:00,2020-07-21 17:58:11+00:00,Forecasting Brazilian and American COVID-19 cases based on artificial intelligence coupled with climatic exogenous variables,"['Ramon Gomes da Silva', 'Matheus Henrique Dal Molin Ribeiro', 'Viviana Cocco Mariani', 'Leandro dos Santos Coelho']","The novel coronavirus disease (COVID-19) is a public health problem once according to the World Health Organization up to June 10th, 2020, more than 7.1 million people were infected, and more than 400 thousand have died worldwide. In the current scenario, the Brazil and the United States of America present a high daily incidence of new cases and deaths. It is important to forecast the number of new cases in a time window of one week, once this can help the public health system developing strategic planning to deals with the COVID-19. In this paper, Bayesian regression neural network, cubist regression, k-nearest neighbors, quantile random forest, and support vector regression, are used stand-alone, and coupled with the recent pre-processing variational mode decomposition (VMD) employed to decompose the time series into several intrinsic mode functions. All Artificial Intelligence techniques are evaluated in the task of time-series forecasting with one, three, and six-days-ahead the cumulative COVID-19 cases in five Brazilian and American states up to April 28th, 2020. Previous cumulative COVID-19 cases and exogenous variables as daily temperature and precipitation were employed as inputs for all forecasting models. The hybridization of VMD outperformed single forecasting models regarding the accuracy, specifically when the horizon is six-days-ahead, achieving better accuracy in 70% of the cases. Regarding the exogenous variables, the importance ranking as predictor variables is past cases, temperature, and precipitation. Due to the efficiency of evaluated models to forecasting cumulative COVID-19 cases up to six-days-ahead, the adopted models can be recommended as a promising models for forecasting and be used to assist in the development of public policies to mitigate the effects of COVID-19 outbreak.","24 pages, 6 figures. Published paper","Chaos, Solitons & Fractals. 139 (2020) 110027",10.1016/j.chaos.2020.110027,q-bio.PE,"['q-bio.PE', 'cs.LG']","['http://dx.doi.org/10.1016/j.chaos.2020.110027', 'http://arxiv.org/abs/2007.10981v1', 'http://arxiv.org/pdf/2007.10981v1']",http://arxiv.org/pdf/2007.10981v1
186,http://arxiv.org/abs/1612.08544v2,2017-11-13 17:42:12+00:00,2016-12-27 09:14:16+00:00,Theory-guided Data Science: A New Paradigm for Scientific Discovery from Data,"['Anuj Karpatne', 'Gowtham Atluri', 'James Faghmous', 'Michael Steinbach', 'Arindam Banerjee', 'Auroop Ganguly', 'Shashi Shekhar', 'Nagiza Samatova', 'Vipin Kumar']","Data science models, although successful in a number of commercial domains, have had limited applicability in scientific problems involving complex physical phenomena. Theory-guided data science (TGDS) is an emerging paradigm that aims to leverage the wealth of scientific knowledge for improving the effectiveness of data science models in enabling scientific discovery. The overarching vision of TGDS is to introduce scientific consistency as an essential component for learning generalizable models. Further, by producing scientifically interpretable models, TGDS aims to advance our scientific understanding by discovering novel domain insights. Indeed, the paradigm of TGDS has started to gain prominence in a number of scientific disciplines such as turbulence modeling, material discovery, quantum chemistry, bio-medical science, bio-marker discovery, climate science, and hydrology. In this paper, we formally conceptualize the paradigm of TGDS and present a taxonomy of research themes in TGDS. We describe several approaches for integrating domain knowledge in different research themes using illustrative examples from different disciplines. We also highlight some of the promising avenues of novel research for realizing the full potential of theory-guided data science.",,"IEEE Transactions on Knowledge and Data Engineering, 29(10),
  pp.2318-2331. 2017",10.1109/TKDE.2017.2720168,cs.LG,"['cs.LG', 'cs.AI', 'stat.ML']","['http://dx.doi.org/10.1109/TKDE.2017.2720168', 'http://arxiv.org/abs/1612.08544v2', 'http://arxiv.org/pdf/1612.08544v2']",http://arxiv.org/pdf/1612.08544v2
187,http://arxiv.org/abs/1506.01326v1,2015-06-03 17:45:01+00:00,2015-06-03 17:45:01+00:00,Probabilistic Numerics and Uncertainty in Computations,"['Philipp Hennig', 'Michael A Osborne', 'Mark Girolami']","We deliver a call to arms for probabilistic numerical methods: algorithms for numerical tasks, including linear algebra, integration, optimization and solving differential equations, that return uncertainties in their calculations. Such uncertainties, arising from the loss of precision induced by numerical calculation with limited time or hardware, are important for much contemporary science and industry. Within applications such as climate science and astrophysics, the need to make decisions on the basis of computations with large and complex data has led to a renewed focus on the management of numerical uncertainty. We describe how several seminal classic numerical methods can be interpreted naturally as probabilistic inference. We then show that the probabilistic view suggests new algorithms that can flexibly be adapted to suit application specifics, while delivering improved empirical performance. We provide concrete illustrations of the benefits of probabilistic numeric algorithms on real scientific problems from astrometry and astronomical imaging, while highlighting open problems with these new algorithms. Finally, we describe how probabilistic numerical methods provide a coherent framework for identifying the uncertainty in calculations performed with a combination of numerical algorithms (e.g. both numerical optimisers and differential equation solvers), potentially allowing the diagnosis (and control) of error sources in computations.","Author Generated Postprint. 17 pages, 4 Figures, 1 Table",,10.1098/rspa.2015.0142,math.NA,"['math.NA', 'cs.AI', 'cs.LG', 'stat.CO', 'stat.ML']","['http://dx.doi.org/10.1098/rspa.2015.0142', 'http://arxiv.org/abs/1506.01326v1', 'http://arxiv.org/pdf/1506.01326v1']",http://arxiv.org/pdf/1506.01326v1
188,http://arxiv.org/abs/2002.06036v1,2020-02-14 13:52:04+00:00,2020-02-14 13:52:04+00:00,A comparison of different types of Niching Genetic Algorithms for variable selection in solar radiation estimation,"['Jorge Bustos', 'Victor A. Jimenez', 'Adrian Will']","Variable selection problems generally present more than a single solution and, sometimes, it is worth to find as many solutions as possible. The use of Evolutionary Algorithms applied to this kind of problem proves to be one of the best methods to find optimal solutions. Moreover, there are variants designed to find all or almost all local optima, known as Niching Genetic Algorithms (NGA). There are several different NGA methods developed in order to achieve this task. The present work compares the behavior of eight different niching techniques, applied to a climatic database of four weather stations distributed in Tucuman, Argentina. The goal is to find different sets of input variables that have been used as the input variable by the estimation method. Final results were evaluated based on low estimation error and low dispersion error, as well as a high number of different results and low computational time. A second experiment was carried out to study the capability of the method to identify critical variables. The best results were obtained with Deterministic Crowding. In contrast, Steady State Worst Among Most Similar and Probabilistic Crowding showed good results but longer processing times and less ability to determine the critical factors.","10 pages, two columns, 9 figures, non-published paper",,,cs.NE,"['cs.NE', 'cs.AI', '68T20 (Primary)', 'G.1.6; G.3; I.2.0']","['http://arxiv.org/abs/2002.06036v1', 'http://arxiv.org/pdf/2002.06036v1']",http://arxiv.org/pdf/2002.06036v1
189,http://arxiv.org/abs/2011.11188v1,2020-11-23 03:09:58+00:00,2020-11-23 03:09:58+00:00,Integrating Deep Learning in Domain Sciences at Exascale,"['Rick Archibald', 'Edmond Chow', ""Eduardo D'Azevedo"", 'Jack Dongarra', 'Markus Eisenbach', 'Rocco Febbo', 'Florent Lopez', 'Daniel Nichols', 'Stanimire Tomov', 'Kwai Wong', 'Junqi Yin']","This paper presents some of the current challenges in designing deep learning artificial intelligence (AI) and integrating it with traditional high-performance computing (HPC) simulations. We evaluate existing packages for their ability to run deep learning models and applications on large-scale HPC systems efficiently, identify challenges, and propose new asynchronous parallelization and optimization techniques for current large-scale heterogeneous systems and upcoming exascale systems. These developments, along with existing HPC AI software capabilities, have been integrated into MagmaDNN, an open-source HPC deep learning framework. Many deep learning frameworks are targeted at data scientists and fall short in providing quality integration into existing HPC workflows. This paper discusses the necessities of an HPC deep learning framework and how those needs can be provided (e.g., as in MagmaDNN) through a deep integration with existing HPC libraries, such as MAGMA and its modular memory management, MPI, CuBLAS, CuDNN, MKL, and HIP. Advancements are also illustrated through the use of algorithmic enhancements in reduced- and mixed-precision, as well as asynchronous optimization methods. Finally, we present illustrations and potential solutions for enhancing traditional compute- and data-intensive applications at ORNL and UTK with AI. The approaches and future challenges are illustrated in materials science, imaging, and climate applications.",,,,cs.LG,['cs.LG'],"['http://arxiv.org/abs/2011.11188v1', 'http://arxiv.org/pdf/2011.11188v1']",http://arxiv.org/pdf/2011.11188v1
190,http://arxiv.org/abs/2102.13597v1,2021-02-26 17:08:30+00:00,2021-02-26 17:08:30+00:00,Evolution of collective fairness in complex networks through degree-based role assignment,"['Andreia Sofia Teixeira', 'Francisco C. Santos', 'Alexandre P. Francisco', 'Fernando P. Santos']","From social contracts to climate agreements, individuals engage in groups that must collectively reach decisions with varying levels of equality and fairness. These dilemmas also pervade Distributed Artificial Intelligence, in domains such as automated negotiation, conflict resolution or resource allocation. As evidenced by the well-known Ultimatum Game -- where a Proposer has to divide a resource with a Responder -- payoff-maximizing outcomes are frequently at odds with fairness. Eliciting equality in populations of self-regarding agents requires judicious interventions. Here we use knowledge about agents' social networks to implement fairness mechanisms, in the context of Multiplayer Ultimatum Games. We focus on network-based role assignment and show that preferentially attributing the role of Proposer to low-connected nodes increases the fairness levels in a population. We evaluate the effectiveness of low-degree Proposer assignment considering networks with different average connectivity, group sizes, and group voting rules when accepting proposals (e.g. majority or unanimity). We further show that low-degree Proposer assignment is efficient, not only optimizing fairness, but also the average payoff level in the population. Finally, we show that stricter voting rules (i.e., imposing an accepting consensus as requirement for collectives to accept a proposal) attenuates the unfairness that results from situations where high-degree nodes (hubs) are the natural candidates to play as Proposers. Our results suggest new routes to use role assignment and voting mechanisms to prevent unfair behaviors from spreading on complex networks.",,,,physics.soc-ph,"['physics.soc-ph', 'cs.GT']","['http://arxiv.org/abs/2102.13597v1', 'http://arxiv.org/pdf/2102.13597v1']",http://arxiv.org/pdf/2102.13597v1
191,http://arxiv.org/abs/2104.07237v2,2021-05-05 15:36:44+00:00,2021-04-15 05:07:11+00:00,Skilled and Mobile: Survey Evidence of AI Researchers' Immigration Preferences,"['Remco Zwetsloot', 'Baobao Zhang', 'Noemi Dreksler', 'Lauren Kahn', 'Markus Anderljung', 'Allan Dafoe', 'Michael C. Horowitz']","Countries, companies, and universities are increasingly competing over top-tier artificial intelligence (AI) researchers. Where are these researchers likely to immigrate and what affects their immigration decisions? We conducted a survey $(n = 524)$ of the immigration preferences and motivations of researchers that had papers accepted at one of two prestigious AI conferences: the Conference on Neural Information Processing Systems (NeurIPS) and the International Conference on Machine Learning (ICML). We find that the U.S. is the most popular destination for AI researchers, followed by the U.K., Canada, Switzerland, and France. A country's professional opportunities stood out as the most common factor that influences immigration decisions of AI researchers, followed by lifestyle and culture, the political climate, and personal relations. The destination country's immigration policies were important to just under half of the researchers surveyed, while around a quarter noted current immigration difficulties to be a deciding factor. Visa and immigration difficulties were perceived to be a particular impediment to conducting AI research in the U.S., the U.K., and Canada. Implications of the findings for the future of AI talent policies and governance are discussed.","Accepted for poster presentation at the 2021 AAAI/ACM Conference on
  AI, Ethics, and Society",,10.1145/3461702.3462617,cs.CY,"['cs.CY', 'K.7.4']","['http://dx.doi.org/10.1145/3461702.3462617', 'http://arxiv.org/abs/2104.07237v2', 'http://arxiv.org/pdf/2104.07237v2']",http://arxiv.org/pdf/2104.07237v2
192,http://arxiv.org/abs/2105.03804v1,2021-05-09 00:34:37+00:00,2021-05-09 00:34:37+00:00,Slash or burn: Power line and vegetation classification for wildfire prevention,"['Austin Park', 'Farzaneh Rajabi', 'Ross Weber']","Electric utilities are struggling to manage increasing wildfire risk in a hotter and drier climate. Utility transmission and distribution lines regularly ignite destructive fires when they make contact with surrounding vegetation. Trimming vegetation to maintain the separation from utility assets is as critical to safety as it is difficult. Each utility has tens of thousands of linear miles to manage, poor knowledge of where those assets are located, and no way to prioritize trimming. Feature-enhanced convolutional neural networks (CNNs) have proven effective in this problem space. Histograms of oriented gradients (HOG) and Hough transforms are used to increase the salience of the linear structures like power lines and poles. Data is frequently taken from drone or satellite footage, but Google Street View offers an even more scalable and lower cost solution. This paper uses $1,320$ images scraped from Street View, transfer learning on popular CNNs, and feature engineering to place images in one of three classes: (1) no utility systems, (2) utility systems with no overgrown vegetation, or (3) utility systems with overgrown vegetation. The CNN output thus yields a prioritized vegetation management system and creates a geotagged map of utility assets as a byproduct. Test set accuracy with reached $80.15\%$ using VGG11 with a trained first layer and classifier, and a model ensemble correctly classified $88.88\%$ of images with risky vegetation overgrowth.",,,,cs.CV,"['cs.CV', 'cs.AI', 'cs.LG']","['http://arxiv.org/abs/2105.03804v1', 'http://arxiv.org/pdf/2105.03804v1']",http://arxiv.org/pdf/2105.03804v1
193,http://arxiv.org/abs/2107.10478v1,2021-07-22 06:42:54+00:00,2021-07-22 06:42:54+00:00,Inter and Intra-Annual Spatio-Temporal Variability of Habitat Suitability for Asian Elephants in India: A Random Forest Model-based Analysis,"['P. Anjali', 'Deepak N. Subramani']","We develop a Random Forest model to estimate the species distribution of Asian elephants in India and study the inter and intra-annual spatiotemporal variability of habitats suitable for them. Climatic, topographic variables and satellite-derived Land Use/Land Cover (LULC), Net Primary Productivity (NPP), Leaf Area Index (LAI), and Normalized Difference Vegetation Index (NDVI) are used as predictors, and the species sighting data of Asian elephants from Global Biodiversity Information Reserve is used to develop the Random Forest model. A careful hyper-parameter tuning and training-validation-testing cycle are completed to identify the significant predictors and develop a final model that gives precision and recall of 0.78 and 0.77. The model is applied to estimate the spatial and temporal variability of suitable habitats. We observe that seasonal reduction in the suitable habitat may explain the migration patterns of Asian elephants and the increasing human-elephant conflict. Further, the total available suitable habitat area is observed to have reduced, which exacerbates the problem. This machine learning model is intended to serve as an input to the Agent-Based Model that we are building as part of our Artificial Intelligence-driven decision support tool to reduce human-wildlife conflict.","Submitted for possible publication in the IEEE International India
  Geoscience and Remote Sensing Symposium 2021 (InGARSS 2021)",,,cs.LG,['cs.LG'],"['http://arxiv.org/abs/2107.10478v1', 'http://arxiv.org/pdf/2107.10478v1']",http://arxiv.org/pdf/2107.10478v1
194,http://arxiv.org/abs/2111.11537v1,2021-11-22 21:11:42+00:00,2021-11-22 21:11:42+00:00,Machine Learning for Mars Exploration,['Ali Momennasab'],"Risk to human astronauts and interplanetary distance causing slow and limited communication drives scientists to pursue an autonomous approach to exploring distant planets, such as Mars. A portion of exploration of Mars has been conducted through the autonomous collection and analysis of Martian data by spacecraft such as the Mars rovers and the Mars Express Orbiter. The autonomy used on these Mars exploration spacecraft and on Earth to analyze data collected by these vehicles mainly consist of machine learning, a field of artificial intelligence where algorithms collect data and self-improve with the data. Additional applications of machine learning techniques for Mars exploration have potential to resolve communication limitations and human risks of interplanetary exploration. In addition, analyzing Mars data with machine learning has the potential to provide a greater understanding of Mars in numerous domains such as its climate, atmosphere, and potential future habitation. To explore further utilizations of machine learning techniques for Mars exploration, this paper will first summarize the general features and phenomena of Mars to provide a general overview of the planet, elaborate upon uncertainties of Mars that would be beneficial to explore and understand, summarize every current or previous usage of machine learning techniques in the exploration of Mars, explore implementations of machine learning that will be utilized in future Mars exploration missions, and explore machine learning techniques used in Earthly domains to provide solutions to the previously described uncertainties of Mars.","16 pages, 0 figures",,,astro-ph.EP,"['astro-ph.EP', 'astro-ph.IM', 'cs.LG']","['http://arxiv.org/abs/2111.11537v1', 'http://arxiv.org/pdf/2111.11537v1']",http://arxiv.org/pdf/2111.11537v1
195,http://arxiv.org/abs/2112.09490v3,2022-03-24 15:28:39+00:00,2021-12-17 13:00:37+00:00,Visual Microfossil Identification via Deep Metric Learning,"['Tayfun Karaderi', 'Tilo Burghardt', 'Allison Y. Hsiang', 'Jacob Ramaer', 'Daniela N. Schmidt']","We apply deep metric learning for the first time to the problem of classifying planktic foraminifer shells on microscopic images. This species recognition task is an important information source and scientific pillar for reconstructing past climates. All foraminifer CNN recognition pipelines in the literature produce black-box classifiers that lack visualization options for human experts and cannot be applied to open-set problems. Here, we benchmark metric learning against these pipelines, produce the first scientific visualization of the phenotypic planktic foraminifer morphology space, and demonstrate that metric learning can be used to cluster species unseen during training. We show that metric learning outperforms all published CNN-based state-of-the-art benchmarks in this domain. We evaluate our approach on the 34,640 expert-annotated images of the Endless Forams public library of 35 modern planktic foraminifera species. Our results on this data show leading 92% accuracy (at 0.84 F1-score) in reproducing expert labels on withheld test data, and 66.5% accuracy (at 0.70 F1-score) when clustering species never encountered in training. We conclude that metric learning is highly effective for this domain and serves as an important tool towards expert-in-the-loop automation of microfossil identification. Keycode, network weights, and data splits are published with this paper for full reproducibility.",,,,cs.CV,"['cs.CV', 'cs.AI', 'cs.LG']","['http://arxiv.org/abs/2112.09490v3', 'http://arxiv.org/pdf/2112.09490v3']",http://arxiv.org/pdf/2112.09490v3
196,http://arxiv.org/abs/2201.01032v1,2022-01-04 08:22:03+00:00,2022-01-04 08:22:03+00:00,Learning Operators with Coupled Attention,"['Georgios Kissas', 'Jacob Seidman', 'Leonardo Ferreira Guilhoto', 'Victor M. Preciado', 'George J. Pappas', 'Paris Perdikaris']","Supervised operator learning is an emerging machine learning paradigm with applications to modeling the evolution of spatio-temporal dynamical systems and approximating general black-box relationships between functional data. We propose a novel operator learning method, LOCA (Learning Operators with Coupled Attention), motivated from the recent success of the attention mechanism. In our architecture, the input functions are mapped to a finite set of features which are then averaged with attention weights that depend on the output query locations. By coupling these attention weights together with an integral transform, LOCA is able to explicitly learn correlations in the target output functions, enabling us to approximate nonlinear operators even when the number of output function in the training set measurements is very small. Our formulation is accompanied by rigorous approximation theoretic guarantees on the universal expressiveness of the proposed model. Empirically, we evaluate the performance of LOCA on several operator learning scenarios involving systems governed by ordinary and partial differential equations, as well as a black-box climate prediction problem. Through these scenarios we demonstrate state of the art accuracy, robustness with respect to noisy input data, and a consistently small spread of errors over testing data sets, even for out-of-distribution prediction tasks.",,,,cs.LG,"['cs.LG', 'cs.AI', 'physics.comp-ph']","['http://arxiv.org/abs/2201.01032v1', 'http://arxiv.org/pdf/2201.01032v1']",http://arxiv.org/pdf/2201.01032v1
197,http://arxiv.org/abs/2202.08956v2,2022-02-21 19:59:56+00:00,2022-02-18 01:51:09+00:00,GNN-Surrogate: A Hierarchical and Adaptive Graph Neural Network for Parameter Space Exploration of Unstructured-Mesh Ocean Simulations,"['Neng Shi', 'Jiayi Xu', 'Skylar W. Wurster', 'Hanqi Guo', 'Jonathan Woodring', 'Luke P. Van Roekel', 'Han-Wei Shen']","We propose GNN-Surrogate, a graph neural network-based surrogate model to explore the parameter space of ocean climate simulations. Parameter space exploration is important for domain scientists to understand the influence of input parameters (e.g., wind stress) on the simulation output (e.g., temperature). The exploration requires scientists to exhaust the complicated parameter space by running a batch of computationally expensive simulations. Our approach improves the efficiency of parameter space exploration with a surrogate model that predicts the simulation outputs accurately and efficiently. Specifically, GNN-Surrogate predicts the output field with given simulation parameters so scientists can explore the simulation parameter space with visualizations from user-specified visual mappings. Moreover, our graph-based techniques are designed for unstructured meshes, making the exploration of simulation outputs on irregular grids efficient. For efficient training, we generate hierarchical graphs and use adaptive resolutions. We give quantitative and qualitative evaluations on the MPAS-Ocean simulation to demonstrate the effectiveness and efficiency of GNN-Surrogate. Source code is publicly available at https://github.com/trainsn/GNN-Surrogate.","Accepted by TVCG Special Issue on the 2022 IEEE Pacific Visualization
  Symposium (PacificVis)",,,physics.ao-ph,"['physics.ao-ph', 'cs.AI', 'cs.GR', 'cs.LG']","['http://arxiv.org/abs/2202.08956v2', 'http://arxiv.org/pdf/2202.08956v2']",http://arxiv.org/pdf/2202.08956v2
198,http://arxiv.org/abs/2204.08524v2,2022-11-10 07:25:37+00:00,2022-04-07 07:30:43+00:00,So2Sat POP -- A Curated Benchmark Data Set for Population Estimation from Space on a Continental Scale,"['Sugandha Doda', 'Yuanyuan Wang', 'Matthias Kahl', 'Eike Jens Hoffmann', 'Kim Ouan', 'Hannes Taubenböck', 'Xiao Xiang Zhu']","Obtaining a dynamic population distribution is key to many decision-making processes such as urban planning, disaster management and most importantly helping the government to better allocate socio-technical supply. For the aspiration of these objectives, good population data is essential. The traditional method of collecting population data through the census is expensive and tedious. In recent years, statistical and machine learning methods have been developed to estimate population distribution. Most of the methods use data sets that are either developed on a small scale or not publicly available yet. Thus, the development and evaluation of new methods become challenging. We fill this gap by providing a comprehensive data set for population estimation in 98 European cities. The data set comprises a digital elevation model, local climate zone, land use proportions, nighttime lights in combination with multi-spectral Sentinel-2 imagery, and data from the Open Street Map initiative. We anticipate that it would be a valuable addition to the research community for the development of sophisticated approaches in the field of population estimation.",,,,cs.LG,"['cs.LG', 'cs.AI', 'cs.CY', 'stat.ML']","['http://arxiv.org/abs/2204.08524v2', 'http://arxiv.org/pdf/2204.08524v2']",http://arxiv.org/pdf/2204.08524v2
199,http://arxiv.org/abs/2207.05753v2,2022-08-12 08:36:39+00:00,2022-07-12 08:16:44+00:00,Forecasting COVID-19 spreading trough an ensemble of classical and machine learning models: Spain's case study,"['Ignacio Heredia Cacha', 'Judith Sainz-Pardo Díaz', 'María Castrillo Melguizo', 'Álvaro López García']","In this work we evaluate the applicability of an ensemble of population models and machine learning models to predict the near future evolution of the COVID-19 pandemic, with a particular use case in Spain. We rely solely in open and public datasets, fusing incidence, vaccination, human mobility and weather data to feed our machine learning models (Random Forest, Gradient Boosting, k-Nearest Neighbours and Kernel Ridge Regression). We use the incidence data to adjust classic population models (Gompertz, Logistic, Richards, Bertalanffy) in order to be able to better capture the trend of the data. We then ensemble these two families of models in order to obtain a more robust and accurate prediction. Furthermore, we have observed an improvement in the predictions obtained with machine learning models as we add new features (vaccines, mobility, climatic conditions), analyzing the importance of each of them using Shapley Additive Explanation values. As in any other modelling work, data and predictions quality have several limitations and therefore they must be seen from a critical standpoint, as we discuss in the text. Our work concludes that the ensemble use of these models improves the individual predictions (using only machine learning models or only population models) and can be applied, with caution, in cases when compartmental models cannot be utilized due to the lack of relevant data.",,,,cs.LG,"['cs.LG', 'cs.AI']","['http://arxiv.org/abs/2207.05753v2', 'http://arxiv.org/pdf/2207.05753v2']",http://arxiv.org/pdf/2207.05753v2
200,http://arxiv.org/abs/2207.05833v1,2022-07-12 20:52:26+00:00,2022-07-12 20:52:26+00:00,Earthformer: Exploring Space-Time Transformers for Earth System Forecasting,"['Zhihan Gao', 'Xingjian Shi', 'Hao Wang', 'Yi Zhu', 'Yuyang Wang', 'Mu Li', 'Dit-Yan Yeung']","Conventionally, Earth system (e.g., weather and climate) forecasting relies on numerical simulation with complex physical models and are hence both expensive in computation and demanding on domain expertise. With the explosive growth of the spatiotemporal Earth observation data in the past decade, data-driven models that apply Deep Learning (DL) are demonstrating impressive potential for various Earth system forecasting tasks. The Transformer as an emerging DL architecture, despite its broad success in other domains, has limited adoption in this area. In this paper, we propose Earthformer, a space-time Transformer for Earth system forecasting. Earthformer is based on a generic, flexible and efficient space-time attention block, named Cuboid Attention. The idea is to decompose the data into cuboids and apply cuboid-level self-attention in parallel. These cuboids are further connected with a collection of global vectors. We conduct experiments on the MovingMNIST dataset and a newly proposed chaotic N-body MNIST dataset to verify the effectiveness of cuboid attention and figure out the best design of Earthformer. Experiments on two real-world benchmarks about precipitation nowcasting and El Nino/Southern Oscillation (ENSO) forecasting show Earthformer achieves state-of-the-art performance.",Technical report,,,cs.LG,"['cs.LG', 'cs.AI', 'cs.CV']","['http://arxiv.org/abs/2207.05833v1', 'http://arxiv.org/pdf/2207.05833v1']",http://arxiv.org/pdf/2207.05833v1
201,http://arxiv.org/abs/2208.09473v1,2022-08-19 17:54:24+00:00,2022-08-19 17:54:24+00:00,Carefully choose the baseline: Lessons learned from applying XAI attribution methods for regression tasks in geoscience,"['Antonios Mamalakis', 'Elizabeth A. Barnes', 'Imme Ebert-Uphoff']","Methods of eXplainable Artificial Intelligence (XAI) are used in geoscientific applications to gain insights into the decision-making strategy of Neural Networks (NNs) highlighting which features in the input contribute the most to a NN prediction. Here, we discuss our lesson learned that the task of attributing a prediction to the input does not have a single solution. Instead, the attribution results and their interpretation depend greatly on the considered baseline (sometimes referred to as reference point) that the XAI method utilizes; a fact that has been overlooked so far in the literature. This baseline can be chosen by the user or it is set by construction in the method s algorithm, often without the user being aware of that choice. We highlight that different baselines can lead to different insights for different science questions and, thus, should be chosen accordingly. To illustrate the impact of the baseline, we use a large ensemble of historical and future climate simulations forced with the SSP3-7.0 scenario and train a fully connected NN to predict the ensemble- and global-mean temperature (i.e., the forced global warming signal) given an annual temperature map from an individual ensemble member. We then use various XAI methods and different baselines to attribute the network predictions to the input. We show that attributions differ substantially when considering different baselines, as they correspond to answering different science questions. We conclude by discussing some important implications and considerations about the use of baselines in XAI research.",,,,physics.geo-ph,"['physics.geo-ph', 'cs.LG']","['http://arxiv.org/abs/2208.09473v1', 'http://arxiv.org/pdf/2208.09473v1']",http://arxiv.org/pdf/2208.09473v1
